242,228,18,30,1,2,0,1
134,233,13,24,1,1,0,0
154,221,98,54,1,4,0,1
143,200,62,40,1,8,0,1
175,178,90,37,1,4,0,1
265,188,12,19,1,2,0,0
267,183,11,17,1,2,0,1
294,211,19,27,1,2,0,1
103,142,64,46,1,5,0,0
266,154,12,25,1,1,0,0
266,144,13,28,1,1,0,1
317,138,12,26,1,1,0,0
325,129,9,28,1,1,0,0
352,126,12,16,1,2,0,0
352,120,12,16,1,2,0,1
315,89,10,28,1,1,0,0
270,118,14,21,1,2,0,0
220,142,24,34,1,7,0,0
200,125,26,19,1,10,0,0
244,102,27,45,1,8,0,1
271,90,10,25,1,1,0,1
281,94,9,23,1,1,0,1
292,87,10,23,1,1,0,1
301,94,13,15,1,2,0,1
296,79,10,26,1,2,0,1
301,66,15,20,1,2,0,1
328,47,12,29,1,1,0,0
340,43,13,19,1,1,0,1
315,44,9,22,1,1,0,1
326,34,10,23,1,1,0,1
334,32,9,22,1,1,0,1
217,81,74,39,1,5,0,1
200,70,70,33,1,4,0,1
220,43,80,39,1,4,0,1
312,20,19,20,1,7,0,1
213,15,82,33,1,5,0,1
295,33,14,19,1,7,0,1
196,31,17,16,1,3,0,0
222,22,11,22,1,2,0,1
195,0,71,17,1,4,1,1
286,11,16,18,1,10,0,1
270,3,7,16,1,10,0,1
278,2,11,20,1,3,0,1
96,0,32,13,1,4,1,0
56,11,34,32,1,4,0,0
0,0,33,21,1,4,1,1
0,14,19,33,1,4,1,1
0,50,15,32,1,4,1,1
